"date","series","value"
"2019-01-27","NG_002_MONTH",NA
"2019-01-28","NG_001_MONTH",2.911
"2019-01-28","NG_002_MONTH",2.873
"2019-01-29","NG_001_MONTH",2.95
"2019-01-29","NG_002_MONTH",2.903
"2019-01-30","NG_001_MONTH",2.854
"2019-01-30","NG_002_MONTH",2.808
"2019-01-31","NG_001_MONTH",2.814
"2019-01-31","NG_002_MONTH",2.765
"2019-02-01","NG_001_MONTH",2.734
"2019-02-01","NG_002_MONTH",2.699
"2019-02-03","NG_001_MONTH",NA
"2019-02-03","NG_002_MONTH",NA
"2019-02-04","NG_001_MONTH",2.66
"2019-02-04","NG_002_MONTH",2.642
"2019-02-05","NG_001_MONTH",2.662
"2019-02-05","NG_002_MONTH",2.65
"2019-02-06","NG_001_MONTH",2.662
"2019-02-06","NG_002_MONTH",2.657
"2019-02-07","NG_001_MONTH",2.551
"2019-02-07","NG_002_MONTH",2.572
"2019-02-08","NG_001_MONTH",2.583
"2019-02-08","NG_002_MONTH",2.604
"2019-02-10","NG_001_MONTH",NA
"2019-02-10","NG_002_MONTH",NA
"2019-02-11","NG_001_MONTH",2.642
"2019-02-11","NG_002_MONTH",2.659
"2019-02-12","NG_001_MONTH",2.688
"2019-02-12","NG_002_MONTH",2.705
"2019-02-13","NG_001_MONTH",2.575
"2019-02-13","NG_002_MONTH",2.621
"2019-02-14","NG_001_MONTH",2.573
"2019-02-14","NG_002_MONTH",2.61
"2019-02-15","NG_001_MONTH",2.625
"2019-02-15","NG_002_MONTH",2.656
"2019-02-19","NG_001_MONTH",2.662
"2019-02-19","NG_002_MONTH",2.697
"2019-02-20","NG_001_MONTH",2.636
"2019-02-20","NG_002_MONTH",2.669
"2019-02-21","NG_001_MONTH",2.697
"2019-02-21","NG_002_MONTH",2.724
"2019-02-22","NG_001_MONTH",2.717
"2019-02-22","NG_002_MONTH",2.739
"2019-02-24","NG_001_MONTH",NA
"2019-02-24","NG_002_MONTH",NA
"2019-02-25","NG_001_MONTH",2.836
"2019-02-25","NG_002_MONTH",2.815
"2019-02-26","NG_001_MONTH",2.855
"2019-02-26","NG_002_MONTH",2.796
"2019-02-27","NG_001_MONTH",2.799
"2019-02-27","NG_002_MONTH",2.813
"2019-02-28","NG_001_MONTH",2.812
"2019-02-28","NG_002_MONTH",2.823
"2019-03-01","NG_001_MONTH",2.859
"2019-03-01","NG_002_MONTH",2.863
"2019-03-03","NG_001_MONTH",NA
"2019-03-03","NG_002_MONTH",NA
"2019-03-04","NG_001_MONTH",2.857
"2019-03-04","NG_002_MONTH",2.857
"2019-03-05","NG_001_MONTH",2.884
"2019-03-05","NG_002_MONTH",2.884
"2019-03-06","NG_001_MONTH",2.841
"2019-03-06","NG_002_MONTH",2.85
"2019-03-07","NG_001_MONTH",2.866
"2019-03-07","NG_002_MONTH",2.872
"2019-03-08","NG_001_MONTH",2.865
"2019-03-08","NG_002_MONTH",2.87
"2019-03-10","NG_001_MONTH",NA
"2019-03-10","NG_002_MONTH",NA
"2019-03-11","NG_001_MONTH",2.772
"2019-03-11","NG_002_MONTH",2.785
"2019-03-12","NG_001_MONTH",2.784
"2019-03-12","NG_002_MONTH",2.797
"2019-03-13","NG_001_MONTH",2.82
"2019-03-13","NG_002_MONTH",2.834
"2019-03-14","NG_001_MONTH",2.855
"2019-03-14","NG_002_MONTH",2.86
"2019-03-15","NG_001_MONTH",2.795
"2019-03-15","NG_002_MONTH",2.802
"2019-03-17","NG_001_MONTH",NA
"2019-03-17","NG_002_MONTH",NA
"2019-03-18","NG_001_MONTH",2.85
"2019-03-18","NG_002_MONTH",2.856
"2019-03-19","NG_001_MONTH",2.874
"2019-03-19","NG_002_MONTH",2.872
"2019-03-20","NG_001_MONTH",2.82
"2019-03-20","NG_002_MONTH",2.825
"2019-03-21","NG_001_MONTH",2.821
"2019-03-21","NG_002_MONTH",2.827
"2019-03-22","NG_001_MONTH",2.753
"2019-03-22","NG_002_MONTH",2.767
"2019-03-24","NG_001_MONTH",NA
"2019-03-24","NG_002_MONTH",NA
"2019-03-25","NG_001_MONTH",2.755
"2019-03-25","NG_002_MONTH",2.774
"2019-03-26","NG_001_MONTH",2.74
"2019-03-26","NG_002_MONTH",2.751
"2019-03-27","NG_001_MONTH",2.713
"2019-03-27","NG_002_MONTH",2.719
"2019-03-28","NG_001_MONTH",2.712
"2019-03-28","NG_002_MONTH",2.761
"2019-03-29","NG_001_MONTH",2.662
"2019-03-29","NG_002_MONTH",2.713
"2019-03-31","NG_001_MONTH",NA
"2019-03-31","NG_002_MONTH",NA
"2019-04-01","NG_001_MONTH",2.708
"2019-04-01","NG_002_MONTH",2.749
"2019-04-02","NG_001_MONTH",2.684
"2019-04-02","NG_002_MONTH",2.722
"2019-04-03","NG_001_MONTH",2.677
"2019-04-03","NG_002_MONTH",2.715
"2019-04-04","NG_001_MONTH",2.643
"2019-04-04","NG_002_MONTH",2.686
"2019-04-05","NG_001_MONTH",2.664
"2019-04-05","NG_002_MONTH",2.706
"2019-04-07","NG_001_MONTH",NA
"2019-04-07","NG_002_MONTH",NA
"2019-04-08","NG_001_MONTH",2.708
"2019-04-08","NG_002_MONTH",2.748
"2019-04-09","NG_001_MONTH",2.699
"2019-04-09","NG_002_MONTH",2.739
"2019-04-10","NG_001_MONTH",2.7
"2019-04-10","NG_002_MONTH",2.742
"2019-04-11","NG_001_MONTH",2.664
"2019-04-11","NG_002_MONTH",2.708
"2019-04-12","NG_001_MONTH",2.66
"2019-04-12","NG_002_MONTH",2.704
"2019-04-14","NG_001_MONTH",NA
"2019-04-14","NG_002_MONTH",NA
"2019-04-15","NG_001_MONTH",2.59
"2019-04-15","NG_002_MONTH",2.633
"2019-04-16","NG_001_MONTH",2.572
"2019-04-16","NG_002_MONTH",2.617
"2019-04-17","NG_001_MONTH",2.517
"2019-04-17","NG_002_MONTH",2.559
"2019-04-18","NG_001_MONTH",2.49
"2019-04-18","NG_002_MONTH",2.535
"2019-04-22","NG_001_MONTH",2.524
"2019-04-22","NG_002_MONTH",2.558
"2019-04-23","NG_001_MONTH",2.455
"2019-04-23","NG_002_MONTH",2.499
"2019-04-24","NG_001_MONTH",2.462
"2019-04-24","NG_002_MONTH",2.5
"2019-04-25","NG_001_MONTH",2.514
"2019-04-25","NG_002_MONTH",2.548
"2019-04-26","NG_001_MONTH",2.566
"2019-04-26","NG_002_MONTH",2.58
"2019-04-28","NG_001_MONTH",NA
"2019-04-28","NG_002_MONTH",NA
"2019-04-29","NG_001_MONTH",2.593
"2019-04-29","NG_002_MONTH",2.64
"2019-04-30","NG_001_MONTH",2.575
"2019-04-30","NG_002_MONTH",2.617
"2019-05-01","NG_001_MONTH",2.62
"2019-05-01","NG_002_MONTH",2.658
"2019-05-02","NG_001_MONTH",2.589
"2019-05-02","NG_002_MONTH",2.624
"2019-05-03","NG_001_MONTH",2.567
"2019-05-03","NG_002_MONTH",2.6
"2019-05-05","NG_001_MONTH",NA
"2019-05-05","NG_002_MONTH",NA
"2019-05-06","NG_001_MONTH",2.524
"2019-05-06","NG_002_MONTH",2.56
"2019-05-07","NG_001_MONTH",2.537
"2019-05-07","NG_002_MONTH",2.573
"2019-05-08","NG_001_MONTH",2.61
"2019-05-08","NG_002_MONTH",2.646
"2019-05-09","NG_001_MONTH",2.595
"2019-05-09","NG_002_MONTH",2.631
"2019-05-10","NG_001_MONTH",2.619
"2019-05-10","NG_002_MONTH",2.655
"2019-05-12","NG_001_MONTH",NA
"2019-05-12","NG_002_MONTH",NA
"2019-05-13","NG_001_MONTH",2.621
"2019-05-13","NG_002_MONTH",2.653
"2019-05-14","NG_001_MONTH",2.659
"2019-05-14","NG_002_MONTH",2.689
"2019-05-15","NG_001_MONTH",2.601
"2019-05-15","NG_002_MONTH",2.634
"2019-05-16","NG_001_MONTH",2.639
"2019-05-16","NG_002_MONTH",2.674
"2019-05-17","NG_001_MONTH",2.631
"2019-05-17","NG_002_MONTH",2.664
"2019-05-19","NG_001_MONTH",NA
"2019-05-19","NG_002_MONTH",NA
"2019-05-20","NG_001_MONTH",2.673
"2019-05-20","NG_002_MONTH",2.699
"2019-05-21","NG_001_MONTH",2.613
"2019-05-21","NG_002_MONTH",2.641
"2019-05-22","NG_001_MONTH",2.543
"2019-05-22","NG_002_MONTH",2.559
"2019-05-23","NG_001_MONTH",2.578
"2019-05-23","NG_002_MONTH",2.592
"2019-05-24","NG_001_MONTH",2.598
"2019-05-24","NG_002_MONTH",2.611
"2019-05-28","NG_001_MONTH",2.582
"2019-05-28","NG_002_MONTH",2.584
"2019-05-29","NG_001_MONTH",2.633
"2019-05-29","NG_002_MONTH",2.624
"2019-05-30","NG_001_MONTH",2.547
"2019-05-30","NG_002_MONTH",2.557
"2019-05-31","NG_001_MONTH",2.454
"2019-05-31","NG_002_MONTH",2.46
"2019-06-02","NG_001_MONTH",NA
"2019-06-02","NG_002_MONTH",NA
"2019-06-03","NG_001_MONTH",2.403
"2019-06-03","NG_002_MONTH",2.403
"2019-06-04","NG_001_MONTH",2.416
"2019-06-04","NG_002_MONTH",2.419
"2019-06-05","NG_001_MONTH",2.378
"2019-06-05","NG_002_MONTH",2.38
"2019-06-06","NG_001_MONTH",2.324
"2019-06-06","NG_002_MONTH",2.324
"2019-06-07","NG_001_MONTH",2.337
"2019-06-07","NG_002_MONTH",2.331
"2019-06-09","NG_001_MONTH",NA
"2019-06-09","NG_002_MONTH",NA
"2019-06-10","NG_001_MONTH",2.357
"2019-06-10","NG_002_MONTH",2.35
"2019-06-11","NG_001_MONTH",2.399
"2019-06-11","NG_002_MONTH",2.393
"2019-06-12","NG_001_MONTH",2.386
"2019-06-12","NG_002_MONTH",2.381
"2019-06-13","NG_001_MONTH",2.325
"2019-06-13","NG_002_MONTH",2.322
"2019-06-14","NG_001_MONTH",2.387
"2019-06-14","NG_002_MONTH",2.381
"2019-06-16","NG_001_MONTH",NA
"2019-06-16","NG_002_MONTH",NA
"2019-06-17","NG_001_MONTH",2.386
"2019-06-17","NG_002_MONTH",2.373
"2019-06-18","NG_001_MONTH",2.328
"2019-06-18","NG_002_MONTH",2.311
"2019-06-19","NG_001_MONTH",2.276
"2019-06-19","NG_002_MONTH",2.263
"2019-06-20","NG_001_MONTH",2.185
"2019-06-20","NG_002_MONTH",2.166
"2019-06-21","NG_001_MONTH",2.186
"2019-06-21","NG_002_MONTH",2.169
"2019-06-23","NG_001_MONTH",NA
"2019-06-23","NG_002_MONTH",NA
"2019-06-24","NG_001_MONTH",2.303
"2019-06-24","NG_002_MONTH",2.284
"2019-06-25","NG_001_MONTH",2.308
"2019-06-25","NG_002_MONTH",2.286
"2019-06-26","NG_001_MONTH",2.291
"2019-06-26","NG_002_MONTH",2.268
"2019-06-27","NG_001_MONTH",2.324
"2019-06-27","NG_002_MONTH",2.298
"2019-06-28","NG_001_MONTH",2.308
"2019-06-28","NG_002_MONTH",2.282
"2019-06-30","NG_001_MONTH",NA
"2019-06-30","NG_002_MONTH",NA
"2019-07-01","NG_001_MONTH",2.267
"2019-07-01","NG_002_MONTH",2.242
"2019-07-02","NG_001_MONTH",2.24
"2019-07-02","NG_002_MONTH",2.217
"2019-07-03","NG_001_MONTH",2.29
"2019-07-03","NG_002_MONTH",2.263
"2019-07-05","NG_001_MONTH",2.418
"2019-07-05","NG_002_MONTH",2.389
"2019-07-07","NG_001_MONTH",NA
"2019-07-07","NG_002_MONTH",NA
"2019-07-08","NG_001_MONTH",2.403
"2019-07-08","NG_002_MONTH",2.384
"2019-07-09","NG_001_MONTH",2.425
"2019-07-09","NG_002_MONTH",2.416
"2019-07-10","NG_001_MONTH",2.444
"2019-07-10","NG_002_MONTH",2.433
"2019-07-11","NG_001_MONTH",2.416
"2019-07-11","NG_002_MONTH",2.401
"2019-07-12","NG_001_MONTH",2.453
"2019-07-12","NG_002_MONTH",2.434
"2019-07-14","NG_001_MONTH",NA
"2019-07-14","NG_002_MONTH",NA
"2019-07-15","NG_001_MONTH",2.408
"2019-07-15","NG_002_MONTH",2.386
"2019-07-16","NG_001_MONTH",2.306
"2019-07-16","NG_002_MONTH",2.286
"2019-07-17","NG_001_MONTH",2.304
"2019-07-17","NG_002_MONTH",2.278
"2019-07-18","NG_001_MONTH",2.287
"2019-07-18","NG_002_MONTH",2.263
"2019-07-19","NG_001_MONTH",2.251
"2019-07-19","NG_002_MONTH",2.228
"2019-07-21","NG_001_MONTH",NA
"2019-07-21","NG_002_MONTH",NA
"2019-07-22","NG_001_MONTH",2.312
"2019-07-22","NG_002_MONTH",2.293
"2019-07-23","NG_001_MONTH",2.3
"2019-07-23","NG_002_MONTH",2.275
"2019-07-24","NG_001_MONTH",2.22
"2019-07-24","NG_002_MONTH",2.202
"2019-07-25","NG_001_MONTH",2.244
"2019-07-25","NG_002_MONTH",2.227
"2019-07-26","NG_001_MONTH",2.169
"2019-07-26","NG_002_MONTH",2.15
"2019-07-28","NG_001_MONTH",NA
"2019-07-28","NG_002_MONTH",NA
"2019-07-29","NG_001_MONTH",2.141
"2019-07-29","NG_002_MONTH",2.116
"2019-07-30","NG_001_MONTH",2.137
"2019-07-30","NG_002_MONTH",2.16
"2019-07-31","NG_001_MONTH",2.233
"2019-07-31","NG_002_MONTH",2.25
"2019-08-01","NG_001_MONTH",2.202
"2019-08-01","NG_002_MONTH",2.212
"2019-08-02","NG_001_MONTH",2.121
"2019-08-02","NG_002_MONTH",2.13
"2019-08-04","NG_001_MONTH",NA
"2019-08-04","NG_002_MONTH",NA
"2019-08-05","NG_001_MONTH",2.07
"2019-08-05","NG_002_MONTH",2.083
"2019-08-06","NG_001_MONTH",2.111
"2019-08-06","NG_002_MONTH",2.124
"2019-08-07","NG_001_MONTH",2.083
"2019-08-07","NG_002_MONTH",2.099
"2019-08-08","NG_001_MONTH",2.128
"2019-08-08","NG_002_MONTH",2.146
"2019-08-09","NG_001_MONTH",2.119
"2019-08-09","NG_002_MONTH",2.133
"2019-08-11","NG_001_MONTH",NA
"2019-08-11","NG_002_MONTH",NA
"2019-08-12","NG_001_MONTH",2.105
"2019-08-12","NG_002_MONTH",2.117
"2019-08-13","NG_001_MONTH",2.147
"2019-08-13","NG_002_MONTH",2.159
"2019-08-14","NG_001_MONTH",2.143
"2019-08-14","NG_002_MONTH",2.154
"2019-08-15","NG_001_MONTH",2.232
"2019-08-15","NG_002_MONTH",2.237
"2019-08-16","NG_001_MONTH",2.2
"2019-08-16","NG_002_MONTH",2.207
"2019-08-18","NG_001_MONTH",NA
"2019-08-18","NG_002_MONTH",NA
"2019-08-19","NG_001_MONTH",2.21
"2019-08-19","NG_002_MONTH",2.213
"2019-08-20","NG_001_MONTH",2.218
"2019-08-20","NG_002_MONTH",2.219
"2019-08-21","NG_001_MONTH",2.17
"2019-08-21","NG_002_MONTH",2.177
"2019-08-22","NG_001_MONTH",2.159
"2019-08-22","NG_002_MONTH",2.163
"2019-08-23","NG_001_MONTH",2.152
"2019-08-23","NG_002_MONTH",2.156
"2019-08-25","NG_001_MONTH",NA
"2019-08-25","NG_002_MONTH",NA
"2019-08-26","NG_001_MONTH",2.23
"2019-08-26","NG_002_MONTH",2.233
"2019-08-27","NG_001_MONTH",2.202
"2019-08-27","NG_002_MONTH",2.192
"2019-08-28","NG_001_MONTH",2.251
"2019-08-28","NG_002_MONTH",2.222
"2019-08-29","NG_001_MONTH",2.296
"2019-08-29","NG_002_MONTH",2.342
"2019-08-30","NG_001_MONTH",2.285
"2019-08-30","NG_002_MONTH",2.324
"2019-09-03","NG_001_MONTH",2.358
"2019-09-03","NG_002_MONTH",2.397
"2019-09-04","NG_001_MONTH",2.445
"2019-09-04","NG_002_MONTH",2.492
"2019-09-05","NG_001_MONTH",2.435
"2019-09-05","NG_002_MONTH",2.491
"2019-09-06","NG_001_MONTH",2.496
"2019-09-06","NG_002_MONTH",2.551
"2019-09-08","NG_001_MONTH",NA
"2019-09-08","NG_002_MONTH",NA
"2019-09-09","NG_001_MONTH",2.585
"2019-09-09","NG_002_MONTH",2.625
"2019-09-10","NG_001_MONTH",2.58
"2019-09-10","NG_002_MONTH",2.62
"2019-09-11","NG_001_MONTH",2.552
"2019-09-11","NG_002_MONTH",2.589
"2019-09-12","NG_001_MONTH",2.574
"2019-09-12","NG_002_MONTH",2.605
"2019-09-13","NG_001_MONTH",2.614
"2019-09-13","NG_002_MONTH",2.653
"2019-09-15","NG_001_MONTH",NA
"2019-09-15","NG_002_MONTH",NA
"2019-09-16","NG_001_MONTH",2.681
"2019-09-16","NG_002_MONTH",2.725
"2019-09-17","NG_001_MONTH",2.668
"2019-09-17","NG_002_MONTH",2.7
"2019-09-18","NG_001_MONTH",2.637
"2019-09-18","NG_002_MONTH",2.665
"2019-09-19","NG_001_MONTH",2.538
"2019-09-19","NG_002_MONTH",2.569
"2019-09-20","NG_001_MONTH",2.534
"2019-09-20","NG_002_MONTH",2.555
"2019-09-22","NG_001_MONTH",NA
"2019-09-22","NG_002_MONTH",NA
"2019-09-23","NG_001_MONTH",2.527
"2019-09-23","NG_002_MONTH",2.555
"2019-09-24","NG_001_MONTH",2.503
"2019-09-24","NG_002_MONTH",2.525
"2019-09-25","NG_001_MONTH",2.502
"2019-09-25","NG_002_MONTH",2.518
"2019-09-26","NG_001_MONTH",2.428
"2019-09-26","NG_002_MONTH",2.443
"2019-09-27","NG_001_MONTH",2.404
"2019-09-27","NG_002_MONTH",2.565
"2019-09-29","NG_001_MONTH",NA
"2019-09-29","NG_002_MONTH",NA
"2019-09-30","NG_001_MONTH",2.33
"2019-09-30","NG_002_MONTH",2.504
"2019-10-01","NG_001_MONTH",2.283
"2019-10-01","NG_002_MONTH",2.48
"2019-10-02","NG_001_MONTH",2.247
"2019-10-02","NG_002_MONTH",2.451
"2019-10-03","NG_001_MONTH",2.329
"2019-10-03","NG_002_MONTH",2.5
"2019-10-04","NG_001_MONTH",2.352
"2019-10-04","NG_002_MONTH",2.524
"2019-10-06","NG_001_MONTH",NA
"2019-10-06","NG_002_MONTH",NA
"2019-10-07","NG_001_MONTH",2.303
"2019-10-07","NG_002_MONTH",2.5
"2019-10-08","NG_001_MONTH",2.288
"2019-10-08","NG_002_MONTH",2.491
"2019-10-09","NG_001_MONTH",2.234
"2019-10-09","NG_002_MONTH",2.436
"2019-10-10","NG_001_MONTH",2.218
"2019-10-10","NG_002_MONTH",2.417
"2019-10-11","NG_001_MONTH",2.214
"2019-10-11","NG_002_MONTH",2.457
"2019-10-13","NG_001_MONTH",NA
"2019-10-13","NG_002_MONTH",NA
"2019-10-14","NG_001_MONTH",2.28
"2019-10-14","NG_002_MONTH",2.498
"2019-10-15","NG_001_MONTH",2.339
"2019-10-15","NG_002_MONTH",2.532
"2019-10-16","NG_001_MONTH",2.303
"2019-10-16","NG_002_MONTH",2.495
"2019-10-17","NG_001_MONTH",2.318
"2019-10-17","NG_002_MONTH",2.516
"2019-10-18","NG_001_MONTH",2.32
"2019-10-18","NG_002_MONTH",2.517
"2019-10-20","NG_001_MONTH",NA
"2019-10-20","NG_002_MONTH",NA
"2019-10-21","NG_001_MONTH",2.238
"2019-10-21","NG_002_MONTH",2.441
"2019-10-22","NG_001_MONTH",2.272
"2019-10-22","NG_002_MONTH",2.449
"2019-10-23","NG_001_MONTH",2.282
"2019-10-23","NG_002_MONTH",2.427
"2019-10-24","NG_001_MONTH",2.316
"2019-10-24","NG_002_MONTH",2.465
"2019-10-25","NG_001_MONTH",2.3
"2019-10-25","NG_002_MONTH",2.459
"2019-10-27","NG_001_MONTH",NA
"2019-10-27","NG_002_MONTH",NA
"2019-10-28","NG_001_MONTH",2.446
"2019-10-28","NG_002_MONTH",2.555
"2019-10-29","NG_001_MONTH",2.597
"2019-10-29","NG_002_MONTH",2.639
"2019-10-30","NG_001_MONTH",2.691
"2019-10-30","NG_002_MONTH",2.781
"2019-10-31","NG_001_MONTH",2.633
"2019-10-31","NG_002_MONTH",2.732
"2019-11-01","NG_001_MONTH",2.714
"2019-11-01","NG_002_MONTH",2.802
"2019-11-03","NG_001_MONTH",NA
"2019-11-03","NG_002_MONTH",NA
"2019-11-04","NG_001_MONTH",2.821
"2019-11-04","NG_002_MONTH",2.898
"2019-11-05","NG_001_MONTH",2.862
"2019-11-05","NG_002_MONTH",2.94
"2019-11-06","NG_001_MONTH",2.828
"2019-11-06","NG_002_MONTH",2.907
"2019-11-07","NG_001_MONTH",2.772
"2019-11-07","NG_002_MONTH",2.859
"2019-11-08","NG_001_MONTH",2.789
"2019-11-08","NG_002_MONTH",2.873
"2019-11-10","NG_001_MONTH",NA
"2019-11-10","NG_002_MONTH",NA
"2019-11-11","NG_001_MONTH",2.637
"2019-11-11","NG_002_MONTH",2.728
"2019-11-12","NG_001_MONTH",2.621
"2019-11-12","NG_002_MONTH",2.714
"2019-11-13","NG_001_MONTH",2.6
"2019-11-13","NG_002_MONTH",2.692
"2019-11-14","NG_001_MONTH",2.647
"2019-11-14","NG_002_MONTH",2.719
"2019-11-15","NG_001_MONTH",2.688
"2019-11-15","NG_002_MONTH",2.75
"2019-11-17","NG_001_MONTH",NA
"2019-11-17","NG_002_MONTH",NA
"2019-11-18","NG_001_MONTH",2.566
"2019-11-18","NG_002_MONTH",2.63
"2019-11-19","NG_001_MONTH",2.51
"2019-11-19","NG_002_MONTH",2.576
"2019-11-20","NG_001_MONTH",2.559
"2019-11-20","NG_002_MONTH",2.611
"2019-11-21","NG_001_MONTH",2.567
"2019-11-21","NG_002_MONTH",2.622
"2019-11-22","NG_001_MONTH",2.665
"2019-11-22","NG_002_MONTH",2.71
"2019-11-24","NG_001_MONTH",NA
"2019-11-24","NG_002_MONTH",NA
"2019-11-25","NG_001_MONTH",2.531
"2019-11-25","NG_002_MONTH",2.584
"2019-11-26","NG_001_MONTH",2.47
"2019-11-26","NG_002_MONTH",2.533
"2019-11-27","NG_001_MONTH",2.501
"2019-11-27","NG_002_MONTH",2.47
"2019-11-29","NG_001_MONTH",2.281
"2019-11-29","NG_002_MONTH",2.262
"2019-12-01","NG_001_MONTH",NA
"2019-12-01","NG_002_MONTH",NA
"2019-12-02","NG_001_MONTH",2.329
"2019-12-02","NG_002_MONTH",2.308
"2019-12-03","NG_001_MONTH",2.441
"2019-12-03","NG_002_MONTH",2.405
"2019-12-04","NG_001_MONTH",2.399
"2019-12-04","NG_002_MONTH",2.374
"2019-12-05","NG_001_MONTH",2.427
"2019-12-05","NG_002_MONTH",2.398
"2019-12-06","NG_001_MONTH",2.334
"2019-12-06","NG_002_MONTH",2.319
"2019-12-08","NG_001_MONTH",NA
"2019-12-08","NG_002_MONTH",NA
"2019-12-09","NG_001_MONTH",2.232
"2019-12-09","NG_002_MONTH",2.234
"2019-12-10","NG_001_MONTH",2.264
"2019-12-10","NG_002_MONTH",2.263
"2019-12-11","NG_001_MONTH",2.243
"2019-12-11","NG_002_MONTH",2.243
"2019-12-12","NG_001_MONTH",2.328
"2019-12-12","NG_002_MONTH",2.32
"2019-12-13","NG_001_MONTH",2.296
"2019-12-13","NG_002_MONTH",2.282
"2019-12-15","NG_001_MONTH",NA
"2019-12-15","NG_002_MONTH",NA
"2019-12-16","NG_001_MONTH",2.341
"2019-12-16","NG_002_MONTH",2.326
"2019-12-17","NG_001_MONTH",2.319
"2019-12-17","NG_002_MONTH",2.303
"2019-12-18","NG_001_MONTH",2.286
"2019-12-18","NG_002_MONTH",2.264
"2019-12-19","NG_001_MONTH",2.273
"2019-12-19","NG_002_MONTH",2.265
"2019-12-20","NG_001_MONTH",2.328
"2019-12-20","NG_002_MONTH",2.31
"2019-12-22","NG_001_MONTH",NA
"2019-12-22","NG_002_MONTH",NA
"2019-12-23","NG_001_MONTH",2.214
"2019-12-23","NG_002_MONTH",2.217
"2019-12-24","NG_001_MONTH",2.172
"2019-12-24","NG_002_MONTH",2.187
"2019-12-26","NG_001_MONTH",2.294
"2019-12-26","NG_002_MONTH",2.285
"2019-12-27","NG_001_MONTH",2.158
"2019-12-27","NG_002_MONTH",2.231
"2019-12-29","NG_001_MONTH",NA
"2019-12-29","NG_002_MONTH",NA
"2019-12-30","NG_001_MONTH",2.186
"2019-12-30","NG_002_MONTH",2.157
"2019-12-31","NG_001_MONTH",2.189
"2019-12-31","NG_002_MONTH",2.158
"2020-01-02","NG_001_MONTH",2.122
"2020-01-02","NG_002_MONTH",2.093
"2020-01-03","NG_001_MONTH",2.13
"2020-01-03","NG_002_MONTH",2.112
"2020-01-05","NG_001_MONTH",NA
"2020-01-05","NG_002_MONTH",NA
"2020-01-06","NG_001_MONTH",2.135
"2020-01-06","NG_002_MONTH",2.134
"2020-01-07","NG_001_MONTH",2.162
"2020-01-07","NG_002_MONTH",2.153
"2020-01-08","NG_001_MONTH",2.141
"2020-01-08","NG_002_MONTH",2.134
"2020-01-09","NG_001_MONTH",2.166
"2020-01-09","NG_002_MONTH",2.148
"2020-01-10","NG_001_MONTH",2.202
"2020-01-10","NG_002_MONTH",2.168
"2020-01-12","NG_001_MONTH",NA
"2020-01-12","NG_002_MONTH",NA
"2020-01-13","NG_001_MONTH",2.182
"2020-01-13","NG_002_MONTH",2.158
"2020-01-14","NG_001_MONTH",2.187
"2020-01-14","NG_002_MONTH",2.151
"2020-01-15","NG_001_MONTH",2.12
"2020-01-15","NG_002_MONTH",2.083
"2020-01-16","NG_001_MONTH",2.077
"2020-01-16","NG_002_MONTH",2.046
"2020-01-17","NG_001_MONTH",2.003
"2020-01-17","NG_002_MONTH",1.985
"2020-01-21","NG_001_MONTH",1.895
"2020-01-21","NG_002_MONTH",1.889
"2020-01-22","NG_001_MONTH",1.905
"2020-01-22","NG_002_MONTH",1.9
"2020-01-23","NG_001_MONTH",1.926
"2020-01-23","NG_002_MONTH",1.904
"2020-01-24","NG_001_MONTH",1.893
"2020-01-24","NG_002_MONTH",1.87
"2020-01-26","NG_001_MONTH",NA
"2020-01-26","NG_002_MONTH",NA
"2020-01-27","NG_001_MONTH",1.902
"2020-01-27","NG_002_MONTH",1.878
"2020-01-28","NG_001_MONTH",1.934
"2020-01-28","NG_002_MONTH",1.908
"2020-01-29","NG_001_MONTH",1.877
"2020-01-29","NG_002_MONTH",1.865
"2020-01-30","NG_001_MONTH",1.829
"2020-01-30","NG_002_MONTH",1.872
"2020-01-31","NG_001_MONTH",1.841
"2020-01-31","NG_002_MONTH",1.886
"2020-02-02","NG_001_MONTH",NA
"2020-02-02","NG_002_MONTH",NA
"2020-02-03","NG_001_MONTH",1.819
"2020-02-03","NG_002_MONTH",1.862
"2020-02-04","NG_001_MONTH",1.872
"2020-02-04","NG_002_MONTH",1.902
"2020-02-05","NG_001_MONTH",1.861
"2020-02-05","NG_002_MONTH",1.887
"2020-02-06","NG_001_MONTH",1.862
"2020-02-06","NG_002_MONTH",1.887
"2020-02-07","NG_001_MONTH",1.858
"2020-02-07","NG_002_MONTH",1.892
"2020-02-09","NG_001_MONTH",NA
"2020-02-09","NG_002_MONTH",NA
"2020-02-10","NG_001_MONTH",1.766
"2020-02-10","NG_002_MONTH",1.804
"2020-02-11","NG_001_MONTH",1.788
"2020-02-11","NG_002_MONTH",1.823
"2020-02-12","NG_001_MONTH",1.844
"2020-02-12","NG_002_MONTH",1.874
"2020-02-13","NG_001_MONTH",1.826
"2020-02-13","NG_002_MONTH",1.856
"2020-02-14","NG_001_MONTH",1.837
"2020-02-14","NG_002_MONTH",1.856
"2020-02-18","NG_001_MONTH",1.981
"2020-02-18","NG_002_MONTH",1.971
"2020-02-19","NG_001_MONTH",1.955
"2020-02-19","NG_002_MONTH",1.971
"2020-02-20","NG_001_MONTH",1.92
"2020-02-20","NG_002_MONTH",1.931
"2020-02-21","NG_001_MONTH",1.905
"2020-02-21","NG_002_MONTH",1.917
"2020-02-24","NG_001_MONTH",1.827
